,Date Time,Sensor,PM10,PM2_5,NO2,NO,NOx,CO,SO2,O3,Temp,Do_Am,TocDo_Gio,Luong_Mua,Huong_Gio,Pressure,Buc_Xa
189,1/8/2019 21:00,MinhKhai,31.57,18.39,6.82,3.89,12.76,1023.5,0.51,0.52,15.8,75.2,1,0,102,1019.7,
190,1/8/2019 22:00,MinhKhai,37.58,21.25,6.67,3,11.27,941.9,1.34,0.6,15.5,74.9,1,0,100,1019.5,
191,1/8/2019 23:00,MinhKhai,32.56,18.55,6.51,2.16,9.82,804.5,3.74,0.52,15.2,77.7,0.8,0,97,1019.6,
192,1/9/2019 0:00,MinhKhai,31.26,17.79,5.94,2.06,9.11,939.7,1.17,0.48,14.4,85,0.7,0,101,1019.6,
193,1/9/2019 1:00,MinhKhai,34.78,19.04,6.74,3.06,11.42,1081.6,0.69,0.42,14,87.3,0.3,0.02,98,1019.4,
194,1/9/2019 2:00,MinhKhai,22.15,14.59,6.61,3.43,11.84,1068.7,3.42,0.4,13.6,87.6,0.4,0.02,95,1019.4,
195,1/9/2019 3:00,MinhKhai,21.58,14.7,5.9,4.38,12.59,1079.5,3.82,0.32,13.4,88.1,0.2,0,92,1018.9,
196,1/9/2019 4:00,MinhKhai,26.85,10.37,5.39,3.89,11.31,1060.6,0.53,0.42,13.2,88.1,0.4,0,105,1018.4,
197,1/9/2019 5:00,MinhKhai,31.26,15.76,5.56,4.35,12.2,1012.6,1.95,0.26,13.2,88.1,0.3,0,89,1018.9,
198,1/9/2019 6:00,MinhKhai,20.68,12.45,6.4,5.5,14.8,1116.4,3.79,0.92,13.1,88.2,0.3,0,103,1019.6,
199,1/9/2019 7:00,MinhKhai,36.47,22.98,5.67,4.44,12.43,1112.6,1.34,0.28,13.1,88.4,0.2,0.02,105,1019.7,
200,1/9/2019 8:00,MinhKhai,71.26,39.42,5.86,4.38,12.55,1211.9,0.53,0.36,13,88.3,0.3,0,100,1020.5,
201,1/9/2019 9:00,MinhKhai,79.75,44.8,6.21,5.05,13.92,1226.1,3.34,0.2,13.2,88.3,0.3,0,110,1021.2,
202,1/9/2019 10:00,MinhKhai,89.57,46.1,6.23,5.11,14.04,1222.1,3.23,0.08,13.2,88.3,0.3,0,91,1021.6,
203,1/9/2019 11:00,MinhKhai,91.26,48.91,6.09,5.39,14.33,1202.2,0.67,0.34,13.5,88.6,0.4,0,100,1021.3,
204,1/9/2019 12:00,MinhKhai,83.68,43.4,6,6.1,15.32,1161,2.4,0.24,13.5,88.8,0.4,0,108,1020.4,
205,1/9/2019 13:00,MinhKhai,52.57,26.44,7.11,7.29,18.24,1107.1,3.9,0.52,13.6,88.5,0.4,0,87,1019.1,
206,1/9/2019 14:00,MinhKhai,45.47,24.66,6.69,6.46,16.54,1311,1.36,0.46,13.2,86.9,0.4,0,95,1018.6,
207,1/9/2019 15:00,MinhKhai,32.25,15.23,6.42,5.51,14.84,1239.1,0.61,0.4,13.2,86.5,0.3,0,86,1018.4,
208,1/9/2019 16:00,MinhKhai,21.26,11.83,6.36,5.39,14.59,1222.1,3.28,0.2,13.5,86.1,0.3,0,101,1018.3,
209,1/9/2019 17:00,MinhKhai,19.75,10.99,6.23,5.18,14.13,1221.5,3.23,0.1,13.6,84.3,0.4,0,115,1018.5,
210,1/9/2019 18:00,MinhKhai,22.45,12.32,6.21,7.78,18.09,1551.7,0.51,0.4,13.7,84.3,0.2,0,114,1019,
211,1/9/2019 19:00,MinhKhai,28.65,54.61,6.34,8.16,18.81,1442.2,2.35,0.3,13.8,85.2,0.1,0,98,1019.2,
212,1/9/2019 20:00,MinhKhai,42.21,23.45,6.61,8.19,19.1,1429,3.84,0.2,13.8,84.9,0.1,0,140,1019.6,
213,1/9/2019 21:00,MinhKhai,52.47,27.44,6.36,7.93,18.47,1503.4,0.61,0.34,13.7,84.6,0.2,0,111,1019.9,
214,1/9/2019 22:00,MinhKhai,20.12,13.47,5.92,11.5,23.47,1502.2,0.51,0.32,13.6,86.9,0.3,0,141,1019.7,
215,1/9/2019 23:00,MinhKhai,33.86,15.16,6.63,8.81,20.07,1438.6,3.47,0.2,13.7,87.9,0.3,0.01,126,1019.4,
216,1/10/2019 0:00,MinhKhai,51.27,27.04,6.17,7.69,17.92,1377.4,2.99,0.46,13.5,88,0.2,0,111,1019.2,
217,1/10/2019 1:00,MinhKhai,26.85,14.29,6.09,8.7,19.39,1303.3,1.86,0.4,13.5,87.9,0.2,0,135,1018.8,
218,1/10/2019 2:00,MinhKhai,32.59,16.7,6.05,8.25,18.66,1255.7,1.36,0.18,13.7,88.2,0.1,0,127,1018,
219,1/10/2019 3:00,MinhKhai,40.68,22.27,6.26,9.96,21.49,1266.8,2.88,0.24,13.7,88.2,0.2,0,109,1017.5,
220,1/10/2019 4:00,MinhKhai,51.47,27.86,5.73,9.43,20.13,1296.8,0.03,0.3,13.6,88.2,0.2,0,101,1017.6,
221,1/10/2019 5:00,MinhKhai,57.06,31.96,5.86,8.6,19,1254.7,0.74,0.38,13.6,87.8,0.2,0,109,1017.7,
222,1/10/2019 6:00,MinhKhai,51.27,25.1,6.8,8.03,19.06,1258.9,2.4,0.22,13.7,87.7,0.2,0,134,1017.9,
223,1/10/2019 7:00,MinhKhai,117.95,64.22,6,9.09,19.9,1344,1.66,0.18,13.8,87.9,0.3,0,123,1018.5,
224,1/10/2019 8:00,MinhKhai,102.58,56.5,,,,1582.2,1.26,0.3,14,87.6,0.1,0,138,1019.1,
225,1/10/2019 9:00,MinhKhai,61.89,35.33,,,,1675.5,1.66,0.04,14.3,86.5,,0,32,1019.6,
226,1/10/2019 10:00,MinhKhai,71.24,44.75,,,,1816.7,3.23,0.06,15.1,83.4,0.1,0,320,1019.5,
227,1/10/2019 11:00,MinhKhai,94.78,48.69,,,,1877.9,0.13,0.36,15.5,81.7,0.2,0,286,1019,
228,1/10/2019 12:00,MinhKhai,133.25,75.02,,,,1963.1,0.16,0.36,15.7,83.2,,0,54,1018.1,
229,1/10/2019 13:00,MinhKhai,102.85,51.27,,,,1857.5,0.52,0.52,15.9,83.4,0.1,0,320,1016.9,
230,1/10/2019 14:00,MinhKhai,133.78,66.7,,,,1735.7,,0.38,16.2,81.9,0.1,0,97,1016,
231,1/10/2019 15:00,MinhKhai,110.46,72.51,,,,1949.4,,0.48,16.6,80.5,0.1,0,304,1015.7,
232,1/10/2019 16:00,MinhKhai,98.13,79.37,,,,1739,,0.22,16.5,81.1,0.2,0,105,1015.7,
233,1/10/2019 17:00,MinhKhai,176.07,50.3,,,,3802.2,,0.26,16.2,83.4,0.4,0,111,1016,
234,1/10/2019 18:00,MinhKhai,106.02,54.64,,,,3663.9,,0.34,16.1,83.8,0.1,0,159,1016.5,
235,1/10/2019 19:00,MinhKhai,112.09,78.07,,,,2156,,0.4,16.1,83.2,0.2,0,120,1017.2,
236,1/10/2019 20:00,MinhKhai,129.24,75.64,,,,2166,,0.18,16.1,83.9,,0,122,1017.5,
237,1/10/2019 21:00,MinhKhai,104.84,56.71,,,,3152.8,,0.34,16.1,84,,0,139,1017.4,
238,1/10/2019 22:00,MinhKhai,77.36,48.91,,,,2850.7,,0.24,16.1,84.1,0.1,0,133,1017.6,
239,1/10/2019 23:00,MinhKhai,82.01,29.17,,,,2034.4,,0.06,16,84.9,0.2,0,135,1017.5,
240,1/11/2019 0:00,MinhKhai,92.28,67.57,,,,1930.4,,0.2,16.1,84.6,,0,176,1017.5,
241,1/11/2019 1:00,MinhKhai,112.47,58.79,,,,1968.1,,0.32,16.1,85.1,0.2,0,127,1017,
242,1/11/2019 2:00,MinhKhai,79.09,69.04,,,,1672.6,,0.28,16.1,84.9,0.3,0,317,1016.1,
243,1/11/2019 3:00,MinhKhai,103.83,89.4,,,,1465.3,,0.28,16.1,85.5,0.1,0,312,1016.1,
244,1/11/2019 4:00,MinhKhai,107.23,67.24,,,,1595.6,,0.38,16.2,86,0.1,0,133,1016.2,
245,1/11/2019 5:00,MinhKhai,152.87,99.1,,,,1734.2,,0.42,16.2,86.7,0.1,0,150,1016.4,
246,1/11/2019 6:00,MinhKhai,58.12,32.94,,,,1261,,0.14,16,87.6,0.1,0.02,120,1016.8,
247,1/11/2019 7:00,MinhKhai,116.78,75.93,,,,2573.1,,0.2,16,87.8,0.4,0,106,1017.8,
248,1/11/2019 8:00,MinhKhai,133.21,83.84,,,,,,0.26,16.2,87.7,0.1,0,138,1018.7,
249,1/11/2019 9:00,MinhKhai,106.78,66.02,,,,,,0.18,16.6,86.4,,0,132,1019.4,
250,1/11/2019 10:00,MinhKhai,103.12,64.99,,,,,,0.16,17.2,83.4,0.2,0,348,1019.4,
251,1/11/2019 11:00,MinhKhai,129.01,80.9,,,,,,0.46,17.9,79.9,0.4,0,325,1018.9,
252,1/11/2019 12:00,MinhKhai,140.65,91.59,,,,,,0.32,18.3,79,0.3,0,324,1017.8,
253,1/11/2019 13:00,MinhKhai,172.62,109.11,,,,,,0.2,19.1,76.1,0.3,0,325,1016,
254,1/11/2019 14:00,MinhKhai,149.53,94.52,,,,,,0.56,19.2,74.6,0.8,0,332,1015.2,
255,1/11/2019 15:00,MinhKhai,134.51,84.99,,,,,,0.66,19.3,75.7,0.2,0,328,1014.8,
256,1/11/2019 16:00,MinhKhai,217.93,140.61,6.28,3.51,11.63,,,0.42,19.7,75.3,0.2,0,122,1014.7,
257,1/11/2019 17:00,MinhKhai,249.73,161.33,7.68,5.91,16.71,,,0.42,19.5,76,0.3,0,319,1015.1,
258,1/11/2019 18:00,MinhKhai,145.76,91.94,6.72,9.99,21.98,,2.7,0.48,19.3,78.4,0.1,0,173,1015.6,
259,1/11/2019 19:00,MinhKhai,280.84,185.5,6.42,10.49,22.44,,5.07,0.46,19,80.6,0.3,0,121,1016.3,
260,1/11/2019 20:00,MinhKhai,120.5,77.17,4.55,8.9,18.15,,0.27,0.14,18.9,81.3,0.3,0,128,1016.7,
261,1/11/2019 21:00,MinhKhai,139.94,88.53,3.42,4.75,10.68,,1.23,0.22,18.9,82.5,0.1,0,341,1016.7,
262,1/11/2019 22:00,MinhKhai,249.23,160.35,3.04,5.2,10.96,,4.06,0.38,18.9,82.7,,0,154,1016.9,
263,1/11/2019 23:00,MinhKhai,263.87,169.57,3.53,7.61,15.17,,1.62,0.26,18.8,83.4,,0,296,1016.8,
264,1/12/2019 0:00,MinhKhai,225.88,145.8,4.62,4.51,11.52,,0.74,0.22,18.7,84.1,0.1,0,336,1016.6,
265,1/12/2019 1:00,MinhKhai,193.37,124.63,2.67,3.94,8.69,,0.25,0.36,18.6,85.2,,0,293,1016.2,
266,1/12/2019 2:00,MinhKhai,194.02,125.29,3.08,2.89,7.51,,0.85,0.38,18.6,85.5,,0,266,1015.8,
267,1/12/2019 3:00,MinhKhai,146.89,95.66,3.23,11.25,20.42,,0.25,0.2,18.4,86.4,,0,143,1015.5,
268,1/12/2019 4:00,MinhKhai,138.65,89.12,3.61,11.53,21.22,,0.87,0.28,18.4,86.5,0.1,0,191,1015.7,
269,1/12/2019 5:00,MinhKhai,185.29,122.69,2.41,11.63,20.17,,0.11,0.34,18.4,86.9,0.2,0,161,1015.7,
270,1/12/2019 6:00,MinhKhai,128.29,80.29,3.88,19.5,33.67,,0.25,0.22,18.3,86.7,0.1,0,189,1016.4,
271,1/12/2019 7:00,MinhKhai,149.23,94.58,3.76,33.73,55.29,,0.65,0.28,18.4,86.6,0.2,0,152,1017.2,
272,1/12/2019 8:00,MinhKhai,231.03,149.16,2.98,25.25,41.56,,0.27,0.46,18.8,85.9,0.2,0,142,1018.1,
273,1/12/2019 9:00,MinhKhai,246.03,158.9,5.23,20.26,36.19,,0.86,0.3,19.1,85.5,0.4,0,122,1018.7,
274,1/12/2019 10:00,MinhKhai,223.6,156.32,14.57,2.88,18.97,,0.4,0.14,19.7,83.9,0.6,0,120,1018.5,
275,1/12/2019 11:00,MinhKhai,200.12,133.88,13.71,3.73,19.41,,0.67,0.3,21,78.6,0.9,0,128,1017.8,
276,1/12/2019 12:00,MinhKhai,218.45,154.64,13.03,1.61,15.49,1697.7,0.15,0.36,22.2,73,0.7,0,111,1016.8,
277,1/12/2019 13:00,MinhKhai,204.13,137.25,48.63,4.44,55.41,1583.9,0.75,0.12,23,69.4,0.6,0,174,1015.5,
278,1/12/2019 14:00,MinhKhai,139.26,90.89,22.27,5.03,29.95,2246.1,0.67,0.32,23.3,68.8,0.6,0,138,1014.2,
279,1/12/2019 15:00,MinhKhai,120.12,73.83,25.44,3.06,30.12,2246.1,2.06,0.48,23.4,68.6,0.8,0,130,1013.9,
280,1/12/2019 16:00,MinhKhai,121.68,77.22,21.14,1.18,22.94,1949.4,1.25,0.48,22.6,72,0.7,0,103,1014.2,
281,1/12/2019 17:00,MinhKhai,93.42,61.52,18.43,1.15,20.19,1739,8.36,0.22,22.1,74.3,0.6,0,111,1014.5,
282,1/12/2019 18:00,MinhKhai,53.78,31.82,16.1,0.74,17.23,3802.2,5.29,0.4,21.6,77,0.7,0,118,1014.9,
283,1/12/2019 19:00,MinhKhai,84.12,54.5,16.37,1.15,18.13,3663.9,1.17,0.32,19.4,84.9,0.4,0,120,1015.2,
284,1/12/2019 20:00,MinhKhai,78.32,47.47,17.95,1.35,20.02,2156,6.78,0.2,19.4,84.5,0.3,0,122,1014.8,
285,1/12/2019 21:00,MinhKhai,104.21,69.41,17.72,3.81,23.55,2166,8.84,0.04,19.5,84.4,0.5,0,171,1014.8,
286,1/12/2019 22:00,MinhKhai,140.98,91.62,18.2,2.95,22.71,3152.8,1.47,0.36,19.5,84.6,0.5,0,129,1015.1,
287,1/12/2019 23:00,MinhKhai,81.23,51.12,21.22,1.85,24.07,2850.7,0.67,0.18,20.1,83.1,0.5,0,145,1016.4,
288,1/13/2019 0:00,MinhKhai,43.56,25.06,19.12,1.68,21.68,2034.4,7.37,0.16,19.7,83.8,0.6,0,123,1016.1,
289,1/13/2019 1:00,MinhKhai,80.02,51.44,17,1.6,28.73,1930.4,4.11,0.3,19.5,84.7,0.5,0,128,1015.8,
290,1/13/2019 2:00,MinhKhai,90.31,56.81,16.29,1.28,26.03,1968.1,3.65,0.44,19.4,84.9,0.4,0,120,1015.2,
291,1/13/2019 3:00,MinhKhai,111.24,74.13,16.2,1.29,26.41,1672.6,4.3,0.18,19.4,84.5,0.3,0,122,1014.8,
292,1/13/2019 4:00,MinhKhai,54.67,32.4,14.38,1.81,24.9,1465.3,7.26,0.26,19.5,84.4,0.5,0,171,1014.8,
293,1/13/2019 5:00,MinhKhai,78.09,47.07,14.38,2.24,25.05,1595.6,0.11,0.44,19.5,84.6,0.5,0,129,1015.1,
294,1/13/2019 6:00,MinhKhai,56.02,33.79,15.81,1.89,26.71,1734.2,0.37,0.2,19.5,85.1,0.3,0,137,1015.7,
295,1/13/2019 7:00,MinhKhai,79.54,49.42,15.95,2.41,27.95,1261,6.78,0.16,19.6,85,0.2,0,138,1016.5,
296,1/13/2019 8:00,MinhKhai,65.13,38.33,16.25,4.3,28.72,2573.1,2.56,0.26,20,83.6,0.4,0,141,1017.3,
297,1/13/2019 9:00,MinhKhai,63.17,40.09,18.58,4.91,33.32,3750.7,2.13,0.28,20.7,80.3,0.5,0,162,1017.9,
298,1/13/2019 10:00,MinhKhai,83.45,50.21,19.71,2.1,31.41,2138.8,5.77,0.16,21.3,77.7,0.6,0,129,1017.8,
299,1/13/2019 11:00,MinhKhai,75.12,44.89,16.71,1.15,18.92,3018.1,7.82,0.34,21.6,76.6,0.5,0,127,1017.3,
300,1/13/2019 12:00,MinhKhai,83.08,50.99,14.65,1.34,16.64,2819.4,0.21,0.52,21.9,75.8,0.5,0,115,1016.3,
301,1/13/2019 13:00,MinhKhai,102.31,69.57,13.77,1.25,15.66,2629.4,1.34,0.38,22.7,71.9,0.5,0,125,1014.9,
302,1/13/2019 14:00,MinhKhai,83.24,50.58,14,1.66,16.54,2311.4,7.32,0.38,23.3,69.5,0.5,0,126,1013.9,
303,1/13/2019 15:00,MinhKhai,58.12,40.01,21.14,1.18,22.94,1949.4,0.62,0.48,23.2,71.1,0.5,0,119,1013.6,
304,1/13/2019 16:00,MinhKhai,90.43,53.54,18.43,1.15,20.19,1739,0.47,0.54,23,73.1,0.7,0,114,1013.4,
305,1/13/2019 17:00,MinhKhai,132.54,81.67,16.1,0.74,17.23,3802.2,1.57,0.14,22.9,73.3,0.8,0,125,1013.6,
306,1/13/2019 18:00,MinhKhai,123.01,72.77,16.37,1.15,18.13,3663.9,0.56,0.9,22.5,75.8,0.6,0,140,1014,
307,1/13/2019 19:00,MinhKhai,138.65,84.75,17.95,1.35,20.02,2156,0.12,0.48,21.8,77.3,1.1,0,121,1014.6,
308,1/13/2019 20:00,MinhKhai,134.76,81.17,17.72,3.81,23.55,2166,0.75,0.5,21.2,79.3,0.7,0,128,1015,
309,1/13/2019 21:00,MinhKhai,83.45,48.23,18.2,2.95,22.71,3152.8,2.78,0.28,20.9,80,0.9,0,118,1015.2,
310,1/13/2019 22:00,MinhKhai,89.03,53.42,21.22,1.85,24.07,2850.7,2.27,0.4,20.6,80.8,0.6,0,121,1015.2,
311,1/13/2019 23:00,MinhKhai,92.34,57.67,19.12,1.68,21.68,2034.4,5.41,0.44,20.8,80.1,0.6,0,121,1015,
312,1/14/2019 0:00,MinhKhai,89.06,53.13,17,1.6,28.73,1930.4,2.54,0.18,20.8,81.1,0.6,0,127,1014.7,
313,1/14/2019 1:00,MinhKhai,134.25,82.7,16.29,1.28,26.03,1968.1,0.71,0.48,20.6,82.6,0.5,0,127,1014.4,
314,1/14/2019 2:00,MinhKhai,78.32,46.06,16.2,1.29,26.41,1672.6,1.22,0.4,20.4,84.1,0.6,0,136,1013.7,
315,1/14/2019 3:00,MinhKhai,80.93,47.4,14.38,1.81,24.9,1465.3,0.78,0.42,20.4,84.4,0.8,0,126,1013.2,
316,1/14/2019 4:00,MinhKhai,66.23,43.13,14.38,2.24,25.05,1595.6,0.47,0.24,20.5,83.3,0.5,0,122,1013.2,
317,1/14/2019 5:00,MinhKhai,67.45,45.35,15.81,1.89,26.71,1734.2,1.12,0.36,20.4,84.1,0.6,0,109,1013.5,
318,1/14/2019 6:00,MinhKhai,78.12,54.09,15.95,2.41,27.95,1261,2.68,0.38,20,85.2,0.6,0,125,1013.9,
319,1/14/2019 7:00,MinhKhai,87.13,55.97,16.25,4.3,28.72,2573.1,6.47,0.28,20.2,84,0.8,0,124,1014.3,
320,1/14/2019 8:00,MinhKhai,122.61,73.85,18.58,4.91,33.32,3750.7,3.21,0.34,20.6,82.9,0.8,0,117,1015.3,
321,1/14/2019 9:00,MinhKhai,187.34,116.65,19.71,2.1,31.41,2138.8,1.17,0.52,20.8,82.6,0.6,0,124,1015.9,
322,1/14/2019 10:00,MinhKhai,110.22,67.51,17.53,1.9,20.46,1450,0.12,0.28,21.4,80.2,0.6,0,137,1016,
323,1/14/2019 11:00,MinhKhai,93.12,54.48,17.34,5.2,25.29,1175.9,0.46,0.42,22,78.3,0.7,0,125,1015.7,
324,1/14/2019 12:00,MinhKhai,124.56,74.49,15.62,3.65,21.2,1143.6,0.38,0.48,22.2,78.1,0.8,0,115,1015,
325,1/14/2019 13:00,MinhKhai,210.23,134.56,13.5,2.24,16.92,1166.6,0.27,0.74,24,70.3,0.9,0,125,1013.3,
326,1/14/2019 14:00,MinhKhai,88.24,51.63,34.17,0.76,45.08,1138.9,1.56,0.68,24.5,67,1,0,121,1012.3,
327,1/14/2019 15:00,MinhKhai,99.12,59.96,27.14,3.47,42.22,766.5,3.51,0.66,25.3,63.8,0.9,0,120,1011.8,
328,1/14/2019 16:00,MinhKhai,94.87,57.09,28.04,1.98,40.53,1191.9,1.25,0.86,24.4,69.3,0.9,0,111,1011.9,
329,1/14/2019 17:00,MinhKhai,80.42,48.19,31.23,1.77,41.4,1642.6,2.86,0.64,23.3,72.7,1.2,0,107,1012.1,
330,1/14/2019 18:00,MinhKhai,95.01,56.72,30.58,2.3,42.86,1676.5,3.11,0.12,22.6,76.3,1,0,116,1012.7,
331,1/14/2019 19:00,MinhKhai,136.32,85.9,33.58,2.54,44.46,1963,3.78,0.62,22,78.5,0.9,0,127,1013.5,
332,1/14/2019 20:00,MinhKhai,69.23,38.69,34.65,2.41,43.99,2860.8,2.25,0.44,21.8,78.9,0.8,0,126,1014.3,
333,1/14/2019 21:00,MinhKhai,80.53,45.82,39.8,1.85,49.47,3099.5,3.07,0.32,21.6,78.5,1,0,111,1014.5,
334,1/14/2019 22:00,MinhKhai,86.12,49.88,41.16,2.45,49.02,2665.1,1.12,0.1,21.5,80,0.9,0,111,1014.8,
335,1/14/2019 23:00,MinhKhai,99.03,57.9,46.2,2.24,52.96,2213.7,1.57,0.7,21.2,81.2,1.2,0,113,1014.8,
336,1/15/2019 0:00,MinhKhai,54.12,29.65,31.63,4.34,43.85,1980.2,2.51,0.48,21,81.5,0.8,0,107,1014.8,
337,1/15/2019 1:00,MinhKhai,59.02,33.43,30.58,3.23,44.67,1693.5,1.12,0.52,20.7,82.3,0.8,0,110,1014.6,
338,1/15/2019 2:00,MinhKhai,61.35,35.59,28.09,4.12,41.52,1414.2,0.75,0.6,20.6,80.8,0.7,0,112,1014.2,
339,1/15/2019 3:00,MinhKhai,111.65,65.49,24.24,3.34,35.85,1379.7,0.25,0.36,20.7,79.6,0.9,0,118,1013.9,
340,1/15/2019 4:00,MinhKhai,90.32,52.96,24.24,4.08,37.83,1235.9,3.67,0.32,20.7,79.2,0.9,0,117,1014.1,
341,1/15/2019 5:00,MinhKhai,103.21,66.94,24.39,3.09,36.81,963.4,2.61,0.06,20.5,79.9,0.8,0,109,1014.4,
342,1/15/2019 6:00,MinhKhai,163.45,97.66,23.87,3.19,36.09,1007.9,2.36,0.46,20.4,80.5,0.7,0,111,1014.8,
343,1/15/2019 7:00,MinhKhai,110.65,65.7,12.9,3.43,24.2,1559,0.15,0.16,20.4,80.5,0.8,0,108,1015.7,
344,1/15/2019 8:00,MinhKhai,103.02,60.74,13.59,2.24,22.73,1844.2,0.87,0.3,20.6,80.2,0.9,0,108,1016.6,
345,1/15/2019 9:00,MinhKhai,86.12,52.91,33.04,1.83,35.83,921.4,8.41,0.58,21,77.6,1.1,0,112,1017.6,
346,1/15/2019 10:00,MinhKhai,90.02,55.5,33.27,1.6,35.72,1796.3,1.87,0.66,21.7,75,0.7,0,107,1017.7,
347,1/15/2019 11:00,MinhKhai,85.32,52.13,35.47,1.44,37.65,1251.3,0.61,0.24,21.7,74.6,0.8,0,107,1017.4,
348,1/15/2019 12:00,MinhKhai,106.54,66.22,33.67,1.4,35.81,1180.3,7.69,1.74,21.5,75.1,0.7,0,101,1016.7,
349,1/15/2019 13:00,MinhKhai,89.06,51.78,25.4,12.11,43.91,1516.8,11.29,0.8,20.4,81.8,0.8,0.03,100,1015.6,
350,1/15/2019 14:00,MinhKhai,88.65,53.49,19.84,6.86,30.33,1481.9,13.99,0.72,19.1,83,0.6,0.01,104,1015.1,
351,1/15/2019 15:00,MinhKhai,70.12,41.26,16.08,5.5,24.49,1383.9,15.59,0.6,18.4,84.2,0.5,0,104,1014.8,
352,1/15/2019 16:00,MinhKhai,39.87,20.76,15.47,4.58,22.46,1557.5,13.3,0.84,17.8,81.2,0.8,0.01,98,1015.4,
353,1/15/2019 17:00,MinhKhai,49.01,21.21,11.78,3.14,16.58,1532.6,12.04,0.78,17.5,78.4,1.1,0,101,1016,
354,1/15/2019 18:00,MinhKhai,43.98,26.69,12.74,4.16,19.12,1625,15.54,0.54,17.3,77,0.8,0,99,1016.4,
355,1/15/2019 19:00,MinhKhai,63.14,35.87,12.32,2.83,16.64,1466,15.14,0.64,17,73.8,1,0,97,1017.3,
356,1/15/2019 20:00,MinhKhai,49.08,25.52,12.15,2.56,16.06,1552.3,12.23,0.86,16.8,72.9,0.7,0,97,1018.2,
357,1/15/2019 21:00,MinhKhai,37.43,20.8,14.08,2.66,18.16,1445.2,14.02,0.82,16.5,70.9,0.6,0,102,1018.8,
358,1/15/2019 22:00,MinhKhai,36.51,13.39,16.69,2.3,20.21,1400.4,15.57,0.72,16.1,71.1,1.1,0,101,1018.5,
359,1/15/2019 23:00,MinhKhai,31.67,14.38,25.12,2.21,28.5,1431.7,12.66,0.94,15.8,69.7,0.7,0,103,1018.7,
360,1/16/2019 0:00,MinhKhai,33.2,17.42,19.88,2.31,23.42,1416.4,11.88,1,15.5,67.2,0.4,0,92,1018.4,
361,1/16/2019 1:00,MinhKhai,49.87,23.34,12.15,2.24,15.57,896.2,3.6,0.94,15.3,65.6,0.5,0,103,1018.6,
362,1/16/2019 2:00,MinhKhai,45.91,19.31,11.46,2.05,14.61,959.7,2.86,1.04,15,65.9,0.5,0,99,1018,
363,1/16/2019 3:00,MinhKhai,51.23,22.24,9.15,2.19,12.49,1044.5,0.05,1.18,14.9,67.1,0.5,0,104,1017.9,
364,1/16/2019 4:00,MinhKhai,42.78,28.75,8.48,1.54,10.83,888.8,2.14,0.88,14.8,68,0.5,0,106,1018.1,
365,1/16/2019 5:00,MinhKhai,40.01,25.97,7.54,2.23,10.94,947.1,3.44,0.9,14.8,68.6,0.3,0,102,1018.5,
366,1/16/2019 6:00,MinhKhai,50.51,25.96,8.17,2.61,12.17,1087,0.43,0.94,14.6,69.7,0.4,0,100,1018.6,
367,1/16/2019 7:00,MinhKhai,63.48,32.1,7.62,1.85,10.45,1002.2,0.16,1,14.4,70.5,0.5,0,98,1019.5,
368,1/16/2019 8:00,MinhKhai,67.12,35.2,8.46,2.28,11.94,920.7,3.28,0.7,14.3,72.7,0.4,0,85,1020.6,
369,1/16/2019 9:00,MinhKhai,65.12,31.95,8.79,1.81,11.57,1070.4,2.3,0.86,14.4,70.2,0.3,0,77,1021.9,
370,1/16/2019 10:00,MinhKhai,70.51,41.28,8.73,2.24,12.15,1184.4,0.13,1.08,14.6,68.1,0.3,0,80,1021.9,
371,1/16/2019 11:00,MinhKhai,56.78,33.03,9,1.7,11.61,1053.2,2.4,0.92,14.6,69.2,0.3,0,345,1021.9,
372,1/16/2019 12:00,MinhKhai,40.12,25.54,9.23,1.8,11.96,1234.2,3.58,1.52,13.7,75.7,0.2,0,350,1021.7,
373,1/16/2019 13:00,MinhKhai,44.78,24.1,8.77,2.04,11.88,1201.1,0.37,1.42,12.9,81.4,0.2,0,94,1020.9,
374,1/16/2019 14:00,MinhKhai,49.08,23.66,9.68,3.63,15.22,900.6,0.59,2.56,13,76.4,0.5,0,92,1020.4,
375,1/16/2019 15:00,MinhKhai,50.12,28.62,10.58,2.48,14.34,1066.6,2.62,1.9,12.5,79.2,0.5,0,95,1019.9,
376,1/16/2019 16:00,MinhKhai,47.89,22.4,10.43,1.94,13.39,1112.8,2.46,1,12.6,79.3,0.3,0,84,1020.2,
377,1/16/2019 17:00,MinhKhai,32.98,16.33,9.97,1.51,12.28,1221,0.13,0.92,12.6,78.2,0.6,0,99,1020.9,
378,1/16/2019 18:00,MinhKhai,41.23,18.46,9.24,1.05,10.87,1090.4,2.51,0.74,12.6,79.2,0.7,0.03,100,1021.3,
379,1/16/2019 19:00,MinhKhai,55.23,33.21,8.56,1.34,10.6,1161.4,3.63,0.66,12.5,78,0.4,0,93,1021.7,
380,1/16/2019 20:00,MinhKhai,49.01,27.49,8.4,0.89,9.78,1099,0.32,0.92,12.6,74.2,0.4,0,89,1022,
381,1/16/2019 21:00,MinhKhai,39.67,22.14,8.54,0.94,9.95,1131.7,0.35,0.86,12.9,72.8,0.2,0,83,1022.2,
382,1/16/2019 22:00,MinhKhai,41.2,21.28,8.77,1.78,11.48,1011.4,3.34,0.74,12.9,74.4,0.3,0,85,1022.3,
